ParticipantID,Trial,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,PositionYClean,Task,ParticipantGender,SearchOrder
5_1_m2,10,72,204,1244,1010.7,100.9,23620,23823,980.1,VisualSearch,male,2
5_1_m2,10,73,226,1237,999.7,77.7,23835,24060,1003.3,VisualSearch,male,2
5_1_m2,10,74,340,1259,851.6,116.5,24086,24425,964.5,VisualSearch,male,2
5_1_m2,10,75,172,1279,884.2,75.8,24443,24614,1005.2,VisualSearch,male,2
5_1_m2,10,76,487,1296,797.7,58.3,24635,25121,1022.7,VisualSearch,male,2
5_1_m2,10,77,218,1245,1280.5,81.3,25168,25385,999.7,VisualSearch,male,2
5_1_m2,10,78,253,1278,1404.3,45.9,25416,25668,1035.1,VisualSearch,male,2
5_1_m2,10,79,243,1281,1099.8,56.7,25707,25949,1024.3,VisualSearch,male,2
5_1_m2,10,80,343,1307,1154,73,25966,26308,1008,VisualSearch,male,2
5_1_m2,10,81,792,1310,1046,65,26329,27120,1016,VisualSearch,male,2
5_1_m2,10,82,324,1292,1085,34.3,27138,27461,1046.7,VisualSearch,male,2
5_1_m2,10,83,199,1367,1146.2,1027.8,27562,27760,53.200000000000045,VisualSearch,male,2
5_1_m2,10,84,287,1452,782.8,1052,27809,28095,29,VisualSearch,male,2
5_1_m2,10,85,379,1577,1043.7,864.9,28141,28519,216.10000000000002,VisualSearch,male,2
5_1_m2,10,86,215,1590,1168.7,779.9,28545,28759,301.1,VisualSearch,male,2
5_1_m2,10,87,256,1695,1013.2,865.9,28788,29043,215.10000000000002,VisualSearch,male,2
5_1_m2,10,88,350,1723,1074.3,880,29062,29411,201,VisualSearch,male,2
5_1_m2,10,89,270,1679,1334.2,551.4,29459,29728,529.6,VisualSearch,male,2
5_1_m2,10,90,281,1548,1388.2,525.2,29747,30027,555.8,VisualSearch,male,2
5_1_m2,10,91,99,1504,1305.3,623.4,30051,30149,457.6,VisualSearch,male,2
5_1_m2,10,92,254,1572,928,593,30194,30447,488,VisualSearch,male,2
5_1_m2,10,93,338,1514,962,508.4,30469,30806,572.6,VisualSearch,male,2
5_1_m2,10,94,603,1526,926.8,609.4,30830,31432,471.6,VisualSearch,male,2
5_1_m2,10,95,374,1636,638.4,826,31473,31846,255,VisualSearch,male,2
5_1_m2,10,96,545,1716,712.5,873.3,31869,32413,207.70000000000005,VisualSearch,male,2
5_1_m2,10,97,179,1789,403.3,1052.8,32457,32635,28.200000000000045,VisualSearch,male,2
5_1_m2,10,98,231,1732,911.5,791.4,32687,32917,289.6,VisualSearch,male,2
5_1_m2,10,99,503,1654,915.4,716.2,32941,33443,364.79999999999995,VisualSearch,male,2
5_1_m2,10,100,276,1673,941.3,764.3,33460,33735,316.70000000000005,VisualSearch,male,2
5_1_m2,10,101,363,1651,984.4,825.6,33758,34120,255.39999999999998,VisualSearch,male,2
5_1_m2,10,102,555,1639,976,804.8,34127,34681,276.20000000000005,VisualSearch,male,2
5_1_m2,10,103,223,1659,1446.7,1032.4,34746,34968,48.59999999999991,VisualSearch,male,2
5_1_m2,10,104,438,1618,1536.5,971,34990,35427,110,VisualSearch,male,2
5_1_m2,10,105,180,1554,1491.9,1066.8,35449,35628,14.200000000000045,VisualSearch,male,2
5_1_m2,10,106,225,1526,1626.2,901,35667,35891,180,VisualSearch,male,2
5_1_m2,10,107,188,1568,1630.4,848.8,35911,36098,232.20000000000005,VisualSearch,male,2
5_1_m2,10,108,246,1609,1513,753.5,36125,36370,327.5,VisualSearch,male,2
5_1_m2,10,109,215,1637,1449.4,186.1,36510,36724,894.9,VisualSearch,male,2
5_1_m2,10,110,415,1469,1400.6,123.4,36747,37161,957.6,VisualSearch,male,2
5_1_m2,10,111,213,1317,1422.4,93,37181,37393,988,VisualSearch,male,2
5_1_m2,10,112,314,1329,1371.6,140.8,37414,37727,940.2,VisualSearch,male,2
5_1_m2,10,113,373,1334,1381.4,120.1,37741,38113,960.9,VisualSearch,male,2
5_1_m2,10,114,492,1280,1501.9,42.8,38146,38637,1038.2,VisualSearch,male,2
5_1_m2,10,115,553,1232,1736.1,137.6,38679,39231,943.4,VisualSearch,male,2
5_1_m2,10,116,164,1219,1704,204.4,39249,39412,876.6,VisualSearch,male,2
5_1_m2,10,117,772,1285,1160.2,214.6,39459,40230,866.4,VisualSearch,male,2
5_1_m2,10,118,298,1242,1110,190.6,40247,40544,890.4,VisualSearch,male,2
5_1_m2,10,119,207,1244,925.5,375.6,40581,40787,705.4,VisualSearch,male,2
5_1_m2,10,120,160,1249,890.3,365.4,40796,40955,715.6,VisualSearch,male,2
5_1_m2,10,121,206,1260,969.7,333.6,40976,41181,747.4,VisualSearch,male,2
5_2_m,1,1,607,2207,890.8,434.3,7,613,646.7,SocialEngagement,male,NA
5_2_m,1,2,267,2319,983.7,452.3,637,903,628.7,SocialEngagement,male,NA
5_2_m,1,3,1776,2510,961.5,421.8,912,2687,659.2,SocialEngagement,male,NA
5_2_m,1,4,575,2857,968.7,615.7,2719,3293,465.29999999999995,SocialEngagement,male,NA
5_2_m,1,5,145,2756,1003,392.3,3332,3476,688.7,SocialEngagement,male,NA
5_2_m,1,6,2944,2752,997.8,416.3,3489,6432,664.7,SocialEngagement,male,NA
5_2_m,2,1,361,2142,981.1,513.8,7,367,567.2,SocialEngagement,male,NA
5_2_m,2,2,122,2184,1041.8,480.8,392,513,600.2,SocialEngagement,male,NA
5_2_m,2,3,198,2192,1011,437,533,730,644,SocialEngagement,male,NA
5_2_m,2,4,898,2341,997.8,443,737,1634,638,SocialEngagement,male,NA
5_2_m,2,5,663,2614,930.5,591.5,1668,2330,489.5,SocialEngagement,male,NA
5_2_m,2,6,622,2632,1018.4,416.7,2364,2985,664.3,SocialEngagement,male,NA
5_2_m,2,7,230,2704,912.1,556,3014,3243,525,SocialEngagement,male,NA
5_2_m,2,8,874,2811,840.1,627,3265,4138,454,SocialEngagement,male,NA
5_2_m,2,9,160,2626,1003.3,409.2,4181,4340,671.8,SocialEngagement,male,NA
5_2_m,2,10,1985,2529,1010.8,438.4,4353,6337,642.6,SocialEngagement,male,NA
5_2_m,3,1,289,2006,1101.1,504.2,7,295,576.8,SocialEngagement,male,NA
5_2_m,3,2,177,2015,936.3,480.9,320,496,600.1,SocialEngagement,male,NA
5_2_m,3,3,1692,2145,1006.7,423.6,521,2212,657.4,SocialEngagement,male,NA
5_2_m,3,4,185,2541,1008.9,667.2,2249,2433,413.79999999999995,SocialEngagement,male,NA
5_2_m,3,5,1114,2661,1005.5,626.7,2451,3564,454.29999999999995,SocialEngagement,male,NA
5_2_m,3,6,578,2631,1014.5,418.3,3601,4178,662.7,SocialEngagement,male,NA
5_2_m,3,7,396,2716,1014.1,636.9,4214,4609,444.1,SocialEngagement,male,NA
5_2_m,3,8,596,2658,1006.7,381.9,4646,5241,699.1,SocialEngagement,male,NA
5_2_m,3,9,525,2694,1021.5,386.3,5250,5774,694.7,SocialEngagement,male,NA
5_2_m,3,10,424,2732,999.2,392.6,5783,6206,688.4,SocialEngagement,male,NA
5_2_m,3,11,107,2734,1010.8,374.5,6216,6322,706.5,SocialEngagement,male,NA
5_2_m,4,1,437,1804,985,501.8,7,443,579.2,SocialEngagement,male,NA
5_2_m,4,2,410,1893,982.9,419.4,467,876,661.6,SocialEngagement,male,NA
5_2_m,4,3,1032,2081,982.8,397.8,885,1916,683.2,SocialEngagement,male,NA
5_2_m,4,4,167,2322,913.1,644.8,1955,2121,436.20000000000005,SocialEngagement,male,NA
5_2_m,4,5,364,2393,922.7,611.8,2136,2499,469.20000000000005,SocialEngagement,male,NA
5_2_m,4,6,178,2332,985.2,452.2,2533,2710,628.8,SocialEngagement,male,NA
5_2_m,4,7,769,2226,980.6,411.7,2725,3493,669.3,SocialEngagement,male,NA
5_2_m,4,8,678,2435,821.5,654.5,3539,4216,426.5,SocialEngagement,male,NA
5_2_m,4,9,1590,2501,992.4,400.6,4258,5847,680.4,SocialEngagement,male,NA
5_2_m,4,10,349,2529,984,412.8,5859,6207,668.2,SocialEngagement,male,NA
5_2_m,4,11,113,2497,1033.4,392.2,6230,6342,688.8,SocialEngagement,male,NA
5_2_m,5,1,151,1826,844.7,562.6,7,157,518.4,SocialEngagement,male,NA
5_2_m,5,2,270,1835,1055.6,481.7,188,457,599.3,SocialEngagement,male,NA
5_2_m,5,3,2060,2137,992.6,430,478,2537,651,SocialEngagement,male,NA
5_2_m,5,4,1061,2702,908.9,605.4,2568,3628,475.6,SocialEngagement,male,NA
5_2_m,5,5,2216,2586,1021.1,412.5,3667,5882,668.5,SocialEngagement,male,NA
5_2_m,5,6,433,2676,920.1,615.6,5917,6349,465.4,SocialEngagement,male,NA
5_2_m,6,1,472,1698,934.8,498.8,7,478,582.2,SocialEngagement,male,NA
5_2_m,6,2,874,1993,987.4,417,501,1374,664,SocialEngagement,male,NA
5_2_m,6,3,465,2428,976.8,634.4,1408,1872,446.6,SocialEngagement,male,NA
5_2_m,6,4,690,2628,1014.6,604,1895,2584,477,SocialEngagement,male,NA
5_2_m,6,5,169,2587,1055.5,381,2618,2786,700,SocialEngagement,male,NA
5_2_m,6,6,303,2581,1022,399.4,2798,3100,681.6,SocialEngagement,male,NA
5_2_m,6,7,388,2575,1027.8,419.5,3107,3494,661.5,SocialEngagement,male,NA
5_2_m,6,8,433,2640,1029.8,400,3504,3936,681,SocialEngagement,male,NA
5_2_m,6,9,832,2672,1013.3,422.9,3945,4776,658.1,SocialEngagement,male,NA
5_2_m,6,10,295,2652,1016.2,455.4,4788,5082,625.6,SocialEngagement,male,NA
5_2_m,6,11,129,2732,1063.9,677.2,5230,5358,403.79999999999995,SocialEngagement,male,NA
5_2_m,6,12,740,2731,1024.3,632.4,5377,6116,448.6,SocialEngagement,male,NA
5_2_m,6,13,186,2705,1002.7,457.8,6148,6333,623.2,SocialEngagement,male,NA
5_2_m,7,1,233,2208,880.7,489,7,239,592,SocialEngagement,male,NA
5_2_m,7,2,180,2212,1045.4,473.5,266,445,607.5,SocialEngagement,male,NA
5_2_m,7,3,1557,2393,1011.4,412.6,466,2022,668.4,SocialEngagement,male,NA
5_2_m,7,4,315,2699,1029.3,590.2,2055,2369,490.79999999999995,SocialEngagement,male,NA
5_2_m,7,5,648,2609,1029,419.1,2401,3048,661.9,SocialEngagement,male,NA
5_2_m,7,6,207,2698,959.3,573.6,3081,3287,507.4,SocialEngagement,male,NA
5_2_m,7,7,315,2728,1010.7,632.5,3311,3625,448.5,SocialEngagement,male,NA
5_2_m,7,8,270,2647,1030.2,401.9,3662,3931,679.1,SocialEngagement,male,NA
5_2_m,7,9,1229,2550,1017,448.8,3951,5179,632.2,SocialEngagement,male,NA
5_2_m,7,10,1138,2596,1015.6,408.6,5193,6330,672.4,SocialEngagement,male,NA
5_2_m,8,1,468,1693,917.9,496.4,7,474,584.6,SocialEngagement,male,NA
5_2_m,8,2,158,1620,999.3,419.5,499,656,661.5,SocialEngagement,male,NA
5_2_m,8,3,1504,1981,989.2,423.2,664,2167,657.8,SocialEngagement,male,NA
5_2_m,8,4,711,2200,838.1,629,2203,2913,452,SocialEngagement,male,NA
5_2_m,8,5,170,2134,990.9,391.7,2957,3126,689.3,SocialEngagement,male,NA
5_2_m,8,6,1158,2164,1005.1,422.2,3136,4293,658.8,SocialEngagement,male,NA
5_2_m,8,7,482,2311,1005.5,456.2,4307,4788,624.8,SocialEngagement,male,NA
5_2_m,8,8,454,2251,1021.4,433.4,4796,5249,647.6,SocialEngagement,male,NA
5_2_m,8,9,575,2241,1076.6,385.4,5272,5846,695.6,SocialEngagement,male,NA
5_2_m,8,10,216,2350,1026.9,382.8,5862,6077,698.2,SocialEngagement,male,NA
5_2_m,8,11,229,2425,1023.9,401.9,6084,6312,679.1,SocialEngagement,male,NA
6_3_m2,1,1,400,1515,870,271.7,7,406,809.3,VisualSearch,male,2
6_3_m2,1,2,168,1634,960.3,714.4,460,627,366.6,VisualSearch,male,2
6_3_m2,1,3,217,1625,924,777.7,652,868,303.29999999999995,VisualSearch,male,2
6_3_m2,1,4,231,1697,870,617.8,912,1142,463.20000000000005,VisualSearch,male,2
6_3_m2,1,5,156,1756,465.4,612,1190,1345,469,VisualSearch,male,2
6_3_m2,1,6,168,1762,229.3,752.5,1395,1562,328.5,VisualSearch,male,2
6_3_m2,1,7,489,1805,230.1,690.6,1573,2061,390.4,VisualSearch,male,2
6_3_m2,1,8,275,1817,231.3,639.1,2072,2346,441.9,VisualSearch,male,2
6_3_m2,1,9,704,1723,186.5,701,2359,3062,380,VisualSearch,male,2
6_3_m2,1,10,131,1668,263,717.1,3082,3212,363.9,VisualSearch,male,2
6_3_m2,1,11,153,1675,343.6,684.7,3231,3383,396.29999999999995,VisualSearch,male,2
6_3_m2,1,12,395,1629,228.1,646.8,3409,3803,434.20000000000005,VisualSearch,male,2
6_3_m2,1,13,323,1576,207.4,623.9,3811,4133,457.1,VisualSearch,male,2
6_3_m2,1,14,290,1562,208.4,594.3,4150,4439,486.70000000000005,VisualSearch,male,2
6_3_m2,1,15,489,1533,245.3,589.5,4449,4937,491.5,VisualSearch,male,2
6_3_m2,1,16,817,1525,291.7,592,4946,5762,489,VisualSearch,male,2
6_3_m2,1,17,469,1524,315.8,607.9,5770,6238,473.1,VisualSearch,male,2
6_3_m2,1,18,195,1527,306.4,639.6,6253,6447,441.4,VisualSearch,male,2
6_3_m2,1,19,505,1524,386.7,665.3,6468,6972,415.70000000000005,VisualSearch,male,2
6_3_m2,1,20,371,1543,414.3,651.2,6979,7349,429.79999999999995,VisualSearch,male,2
6_3_m2,1,21,1114,1532,455,621.8,7367,8480,459.20000000000005,VisualSearch,male,2
6_3_m2,1,22,591,1552,466.1,635.5,8626,9216,445.5,VisualSearch,male,2
6_3_m2,1,23,1190,1512,423.2,615.9,9224,10413,465.1,VisualSearch,male,2
6_3_m2,1,24,182,1539,466.7,608.1,10428,10609,472.9,VisualSearch,male,2
6_3_m2,1,25,332,1554,492.9,604.8,10617,10948,476.20000000000005,VisualSearch,male,2
6_3_m2,1,26,212,1557,526.8,628.9,10961,11172,452.1,VisualSearch,male,2
6_3_m2,1,27,158,1547,569.3,622.9,11186,11343,458.1,VisualSearch,male,2
6_3_m2,1,28,511,1534,538.4,609.2,11354,11864,471.79999999999995,VisualSearch,male,2
6_3_m2,1,29,549,1522,553.1,637.3,11878,12426,443.70000000000005,VisualSearch,male,2
6_3_m2,1,30,1537,1521,586.6,665.2,12438,13974,415.79999999999995,VisualSearch,male,2
6_3_m2,1,31,309,1585,648.5,687.5,13991,14299,393.5,VisualSearch,male,2
6_3_m2,1,32,375,1574,544.8,773,14328,14702,308,VisualSearch,male,2
6_3_m2,1,33,496,1541,739.7,758.8,14730,15225,322.20000000000005,VisualSearch,male,2
6_3_m2,1,34,351,1499,788.3,736.1,15244,15594,344.9,VisualSearch,male,2
6_3_m2,1,35,457,1505,795.4,691.3,15612,16068,389.70000000000005,VisualSearch,male,2
6_3_m2,1,36,344,1543,844.2,693.7,16080,16423,387.29999999999995,VisualSearch,male,2
6_3_m2,1,37,372,1549,805,683.7,16435,16806,397.29999999999995,VisualSearch,male,2
6_3_m2,1,38,311,1521,789.7,662.6,16817,17127,418.4,VisualSearch,male,2
6_3_m2,1,39,338,1487,763.1,656.6,17138,17475,424.4,VisualSearch,male,2
6_3_m2,1,40,462,1456,707.9,659.7,17491,17952,421.29999999999995,VisualSearch,male,2
6_3_m2,1,41,633,1460,725.9,644.2,17961,18593,436.79999999999995,VisualSearch,male,2
6_3_m2,1,42,774,1469,750.2,620.2,18602,19375,460.79999999999995,VisualSearch,male,2
6_3_m2,1,43,161,1435,786.3,625.1,19385,19545,455.9,VisualSearch,male,2
6_3_m2,1,44,1221,1376,759.5,615.3,19556,20776,465.70000000000005,VisualSearch,male,2
6_3_m2,1,45,391,1363,735.2,593.4,20788,21178,487.6,VisualSearch,male,2
6_3_m2,2,1,459,1338,796.9,595.2,17,475,485.79999999999995,VisualSearch,male,2
6_3_m2,2,2,261,1309,962.7,465,507,767,616,VisualSearch,male,2
6_3_m2,2,3,140,1417,727.6,283.6,809,948,797.4,VisualSearch,male,2
6_3_m2,2,4,162,1448,652,290.6,967,1128,790.4,VisualSearch,male,2
6_3_m2,2,5,961,1460,702.8,192.1,1153,2113,888.9,VisualSearch,male,2
6_3_m2,2,6,389,1563,728.1,212.9,2230,2618,868.1,VisualSearch,male,2
6_3_m2,2,7,163,1563,731,196.7,2624,2786,884.3,VisualSearch,male,2
6_3_m2,2,8,432,1545,544.7,300.1,2821,3252,780.9,VisualSearch,male,2
6_3_m2,2,9,121,1587,629.4,408.5,3280,3400,672.5,VisualSearch,male,2
6_3_m2,2,10,280,1618,591.8,410.6,3411,3690,670.4,VisualSearch,male,2
6_3_m2,2,11,385,1685,646.5,377.8,3709,4093,703.2,VisualSearch,male,2
6_3_m2,2,12,273,1720,586,453.3,4121,4393,627.7,VisualSearch,male,2
6_3_m2,2,13,242,1769,665.5,522,4422,4663,559,VisualSearch,male,2
6_3_m2,2,14,461,1830,594.7,580.5,4686,5146,500.5,VisualSearch,male,2
6_3_m2,2,15,159,1805,504.8,560.9,5164,5322,520.1,VisualSearch,male,2
6_3_m2,2,16,635,1810,666.3,612.3,5350,5984,468.70000000000005,VisualSearch,male,2
6_3_m2,2,17,207,1794,642.8,673.4,6003,6209,407.6,VisualSearch,male,2
6_3_m2,2,18,496,1872,735.2,695.7,6228,6723,385.29999999999995,VisualSearch,male,2
6_3_m2,2,19,688,1884,694.3,755.9,6745,7432,325.1,VisualSearch,male,2
6_3_m2,2,20,529,1922,689.7,842.4,7456,7984,238.60000000000002,VisualSearch,male,2
6_3_m2,2,21,295,1987,707.8,861.6,8144,8438,219.39999999999998,VisualSearch,male,2
6_3_m2,2,22,354,1998,797.1,819.3,8460,8813,261.70000000000005,VisualSearch,male,2
6_3_m2,2,23,377,1807,814.8,787.8,8834,9210,293.20000000000005,VisualSearch,male,2
6_3_m2,2,24,229,1795,778.5,754.6,9226,9454,326.4,VisualSearch,male,2
6_3_m2,2,25,550,1855,776.8,669.2,9476,10025,411.79999999999995,VisualSearch,male,2
6_3_m2,2,26,622,1926,775.4,625.3,10038,10659,455.70000000000005,VisualSearch,male,2
6_3_m2,2,27,298,1911,800.4,654.4,10671,10968,426.6,VisualSearch,male,2
6_3_m2,2,28,263,1930,806,619,10982,11244,462,VisualSearch,male,2
6_3_m2,2,29,351,1950,782.3,631.2,11251,11601,449.79999999999995,VisualSearch,male,2
6_3_m2,2,30,322,1887,827.8,611.5,11620,11941,469.5,VisualSearch,male,2
6_3_m2,2,31,306,1787,810.7,610.2,11951,12256,470.79999999999995,VisualSearch,male,2
6_3_m2,2,32,328,1665,807.5,601.3,12265,12592,479.70000000000005,VisualSearch,male,2
6_3_m2,2,33,762,1677,785.4,624,12602,13363,457,VisualSearch,male,2
6_3_m2,2,34,906,1681,799,595.6,13517,14422,485.4,VisualSearch,male,2
6_3_m2,2,35,540,1595,817.7,576,14431,14970,505,VisualSearch,male,2
6_3_m2,2,36,187,1611,800.5,541.7,14989,15175,539.3,VisualSearch,male,2
6_3_m2,2,37,197,1615,743.8,538.4,15194,15390,542.6,VisualSearch,male,2
6_3_m2,2,38,452,1604,744.5,488.3,15406,15857,592.7,VisualSearch,male,2
6_3_m2,2,39,214,1566,741.2,422.1,15882,16095,658.9,VisualSearch,male,2
6_3_m2,2,40,223,1590,737.9,482.8,16113,16335,598.2,VisualSearch,male,2
6_3_m2,2,41,484,1612,742.6,397.6,16359,16842,683.4,VisualSearch,male,2
6_3_m2,2,42,603,1604,821.4,428.5,16863,17465,652.5,VisualSearch,male,2
6_3_m2,2,43,261,1630,805.1,451.3,17475,17735,629.7,VisualSearch,male,2
6_3_m2,2,44,136,1624,824.2,406.8,17750,17885,674.2,VisualSearch,male,2
6_3_m2,2,45,395,1626,838.3,326.6,17910,18304,754.4,VisualSearch,male,2
6_3_m2,2,46,657,1616,887.9,396.1,18329,18985,684.9,VisualSearch,male,2
6_3_m2,2,47,512,1587,884.3,237.3,19017,19528,843.7,VisualSearch,male,2
6_3_m2,2,48,1044,1517,955.4,228.1,19549,20592,852.9,VisualSearch,male,2
6_3_m2,2,49,552,1506,959.7,324.2,20616,21167,756.8,VisualSearch,male,2
6_3_m2,3,1,494,1610,963.2,328.3,7,500,752.7,VisualSearch,male,2
6_3_m2,3,2,149,1674,899.1,820.6,544,692,260.4,VisualSearch,male,2
6_3_m2,3,3,160,1673,959.3,916.4,715,874,164.60000000000002,VisualSearch,male,2
6_3_m2,3,4,217,1761,442.3,792.7,923,1139,288.29999999999995,VisualSearch,male,2
6_3_m2,3,5,207,1711,667.9,790.1,1168,1374,290.9,VisualSearch,male,2
6_3_m2,3,6,342,1668,760.1,818.3,1392,1733,262.70000000000005,VisualSearch,male,2
6_3_m2,3,7,203,1594,299.9,697.2,1783,1985,383.79999999999995,VisualSearch,male,2
6_3_m2,3,8,215,1544,288.2,675.4,1995,2209,405.6,VisualSearch,male,2
6_3_m2,3,9,230,1612,374.7,851.7,2240,2469,229.29999999999995,VisualSearch,male,2
6_3_m2,3,10,360,1663,557.5,433.1,2537,2896,647.9,VisualSearch,male,2
6_3_m2,3,11,200,1710,516.7,833,2943,3142,248,VisualSearch,male,2
6_3_m2,3,12,280,1786,438.2,816.2,3163,3442,264.79999999999995,VisualSearch,male,2
6_3_m2,3,13,395,1708,396.8,856,3460,3854,225,VisualSearch,male,2
6_3_m2,3,14,387,1654,358.4,782.1,3880,4266,298.9,VisualSearch,male,2
6_3_m2,3,15,394,1601,582.9,772.4,4295,4688,308.6,VisualSearch,male,2
6_3_m2,3,16,384,1644,395.7,883.3,4722,5105,197.70000000000005,VisualSearch,male,2
6_3_m2,3,17,198,1681,453.4,823.6,5124,5321,257.4,VisualSearch,male,2
6_3_m2,3,18,248,1651,382.1,870.4,5338,5585,210.60000000000002,VisualSearch,male,2
6_3_m2,3,19,316,1631,336.8,766.7,5610,5925,314.29999999999995,VisualSearch,male,2
6_3_m2,3,20,904,1552,314.4,789.5,5935,6838,291.5,VisualSearch,male,2
6_3_m2,3,21,293,1429,388.6,791.2,6857,7149,289.79999999999995,VisualSearch,male,2
6_3_m2,3,22,282,1395,478.7,854,7170,7451,227,VisualSearch,male,2
6_3_m2,3,23,686,1486,518.4,801.5,7464,8149,279.5,VisualSearch,male,2
6_3_m2,3,24,385,1508,559,774.3,8161,8545,306.70000000000005,VisualSearch,male,2
6_3_m2,3,25,261,1459,617.3,769.1,8562,8822,311.9,VisualSearch,male,2
6_3_m2,3,26,447,1445,686,763.6,8842,9288,317.4,VisualSearch,male,2
6_3_m2,3,27,214,1431,730,774.6,9299,9512,306.4,VisualSearch,male,2
6_3_m2,3,28,426,1386,697.9,696.5,9536,9961,384.5,VisualSearch,male,2
6_3_m2,3,29,337,1373,731.5,773.1,9983,10319,307.9,VisualSearch,male,2
6_3_m2,3,30,249,1364,701,698.1,10340,10588,382.9,VisualSearch,male,2
6_3_m2,3,31,234,1353,651.1,698.6,10604,10837,382.4,VisualSearch,male,2
6_3_m2,3,32,532,1334,689.2,697.5,10849,11380,383.5,VisualSearch,male,2
6_3_m2,3,33,221,1302,637.1,704.4,11395,11615,376.6,VisualSearch,male,2
6_3_m2,3,34,503,1326,692.2,707.4,11629,12131,373.6,VisualSearch,male,2
6_3_m2,3,35,153,1372,649.3,701.2,12144,12296,379.79999999999995,VisualSearch,male,2
6_3_m2,3,36,316,1404,699.8,693.4,12309,12624,387.6,VisualSearch,male,2
6_3_m2,3,37,338,1430,635.5,691.6,12646,12983,389.4,VisualSearch,male,2
6_3_m2,3,38,393,1397,479.4,710.5,13014,13406,370.5,VisualSearch,male,2
6_3_m2,3,39,128,1378,442.2,702.3,13422,13549,378.70000000000005,VisualSearch,male,2
6_3_m2,3,40,204,1367,355.9,701,13570,13773,380,VisualSearch,male,2
6_3_m2,3,41,197,1394,201.6,678.4,13799,13995,402.6,VisualSearch,male,2
6_3_m2,3,42,204,1414,249.5,632.8,14012,14215,448.20000000000005,VisualSearch,male,2
6_3_m2,3,43,500,1368,195.9,682.1,14238,14737,398.9,VisualSearch,male,2
6_3_m2,3,44,147,1368,836.4,705.7,14785,14931,375.29999999999995,VisualSearch,male,2
6_3_m2,3,45,200,1367,795,708.9,14941,15140,372.1,VisualSearch,male,2
6_3_m2,3,46,258,1355,925,713.1,15164,15421,367.9,VisualSearch,male,2
6_3_m2,3,47,333,1360,795.1,730.7,15446,15778,350.29999999999995,VisualSearch,male,2
6_3_m2,3,48,178,1345,811.5,728.5,15906,16083,352.5,VisualSearch,male,2
6_3_m2,3,49,365,1389,917.3,713.2,16104,16468,367.79999999999995,VisualSearch,male,2
6_3_m2,3,50,617,1372,919.3,778,16488,17104,303,VisualSearch,male,2
6_3_m2,3,51,756,1393,959,757.7,17115,17870,323.29999999999995,VisualSearch,male,2
6_3_m2,3,52,610,1392,1015,770.3,17882,18491,310.70000000000005,VisualSearch,male,2
6_3_m2,3,53,674,1387,1019.8,785.9,18637,19310,295.1,VisualSearch,male,2
6_3_m2,3,54,616,1394,1049.7,772.3,19321,19936,308.70000000000005,VisualSearch,male,2
6_3_m2,3,55,558,1382,1100.7,803.6,19957,20514,277.4,VisualSearch,male,2
6_3_m2,3,56,351,1420,1174.2,800.9,20532,20882,280.1,VisualSearch,male,2
6_3_m2,3,57,282,1455,1181.3,853.3,20897,21178,227.70000000000005,VisualSearch,male,2
6_3_m2,4,1,406,1426,1185.3,852.9,7,412,228.10000000000002,VisualSearch,male,2
6_3_m2,4,2,227,1305,1049.1,462.3,462,688,618.7,VisualSearch,male,2
6_3_m2,4,3,131,1255,682.3,505.5,729,859,575.5,VisualSearch,male,2
6_3_m2,4,4,160,1236,344.9,153.9,922,1081,927.1,VisualSearch,male,2
6_3_m2,4,5,358,1243,188.5,111.7,1110,1467,969.3,VisualSearch,male,2
6_3_m2,4,6,352,1294,181.9,75.1,1483,1834,1005.9,VisualSearch,male,2
6_3_m2,4,7,136,1331,229.4,96.5,1848,1983,984.5,VisualSearch,male,2
6_3_m2,4,8,857,1401,193.4,76.6,1996,2852,1004.4,VisualSearch,male,2
6_3_m2,4,9,347,1583,197.8,47.5,2859,3205,1033.5,VisualSearch,male,2
6_3_m2,4,10,360,1653,175.2,122.1,3228,3587,958.9,VisualSearch,male,2
6_3_m2,4,11,549,1667,210.7,190,3609,4157,891,VisualSearch,male,2
6_3_m2,4,12,273,1716,206.5,329,4189,4461,752,VisualSearch,male,2
6_3_m2,4,13,158,1749,225.5,388.3,4482,4639,692.7,VisualSearch,male,2
6_3_m2,4,14,241,1740,247.2,380.6,4646,4886,700.4,VisualSearch,male,2
6_3_m2,4,15,191,1689,205.2,483.8,4912,5102,597.2,VisualSearch,male,2
6_3_m2,4,16,521,1699,203.9,523.1,5118,5638,557.9,VisualSearch,male,2
6_3_m2,4,17,225,1684,171.7,557.4,5652,5876,523.6,VisualSearch,male,2
6_3_m2,4,18,174,1675,196.1,648.1,5898,6071,432.9,VisualSearch,male,2
6_3_m2,4,19,174,1680,206.8,601.2,6085,6258,479.79999999999995,VisualSearch,male,2
6_3_m2,4,20,169,1663,212.2,643.3,6268,6436,437.70000000000005,VisualSearch,male,2
6_3_m2,4,21,356,1632,268,656.7,6455,6810,424.29999999999995,VisualSearch,male,2
6_3_m2,4,22,560,1584,225.1,748.3,6833,7392,332.70000000000005,VisualSearch,male,2
6_3_m2,4,23,305,1552,196.6,845.1,7417,7721,235.89999999999998,VisualSearch,male,2
6_3_m2,4,24,1077,1598,230.2,956.6,7742,8818,124.39999999999998,VisualSearch,male,2
6_3_m2,4,25,614,1641,262.9,922.5,8838,9451,158.5,VisualSearch,male,2
